date_time,target_carbon_monoxide,target_benzene,target_nitrogen_oxides
2011-01-01 00:00:00,0.3824663758277893,0.8657296299934387,-0.5645185708999634
2011-01-01 01:00:00,1.132079839706421,1.152245044708252,3.1709697246551514
2011-01-01 02:00:00,0.43916600942611694,0.8294929265975952,-0.687341034412384
2011-01-01 03:00:00,0.5161533355712891,0.7624440789222717,-0.8026371598243713
2011-01-01 04:00:00,0.6063179969787598,0.8949728608131409,-1.6092946529388428
2011-01-01 05:00:00,0.755451500415802,1.2013479471206665,-2.2054495811462402
2011-01-01 06:00:00,0.564331591129303,0.7320093512535095,-1.3233078718185425
2011-01-01 07:00:00,0.46969708800315857,0.642903745174408,-0.7771344184875488
2011-01-01 08:00:00,0.3615356385707855,0.5421058535575867,-0.400847464799881
2011-01-01 09:00:00,0.3399471640586853,0.3595316708087921,-0.22199761867523193
2011-01-01 10:00:00,0.29914748668670654,0.22411906719207764,-0.11036869138479233
2011-01-01 11:00:00,0.18168680369853973,0.19541418552398682,-0.04361557960510254
2011-01-01 12:00:00,0.1325320154428482,0.16175192594528198,0.013329856097698212
2011-01-01 13:00:00,0.3044881224632263,0.19760137796401978,0.39450603723526
2011-01-01 14:00:00,0.21576032042503357,0.279614120721817,-0.07317562401294708
2011-01-01 15:00:00,0.3745092749595642,0.3875163495540619,0.06837260723114014
2011-01-01 16:00:00,0.3541821837425232,0.4134335517883301,-0.04487887769937515
2011-01-01 17:00:00,0.9856495261192322,0.7894265651702881,1.5646119117736816
2011-01-01 18:00:00,3.9757039546966553,2.260044813156128,9.336256980895996
2011-01-01 19:00:00,2.0293126106262207,1.07831871509552,4.25567626953125
2011-01-01 20:00:00,1.2718570232391357,0.5912228226661682,2.2819271087646484
2011-01-01 21:00:00,0.2937901020050049,0.4673272669315338,-0.06300719827413559
2011-01-01 22:00:00,0.3472016751766205,0.6007446050643921,-0.1458306610584259
2011-01-01 23:00:00,0.4358499050140381,0.7696349620819092,-0.258433073759079
2011-01-02 00:00:00,0.30200281739234924,1.066820502281189,-1.1851016283035278
2011-01-02 01:00:00,0.367556631565094,1.0271912813186646,-1.233500599861145
2011-01-02 02:00:00,0.7180963158607483,1.5141770839691162,-2.506241798400879
2011-01-02 03:00:00,0.8506394028663635,1.4511055946350098,-2.6288890838623047
2011-01-02 04:00:00,0.9299126267433167,1.6271010637283325,-3.0666754245758057
2011-01-02 05:00:00,0.8285846710205078,1.3530536890029907,-2.5258288383483887
2011-01-02 06:00:00,0.6545230746269226,0.9420852661132812,-1.7040703296661377
2011-01-02 07:00:00,0.48822638392448425,0.7026588320732117,-0.884817361831665
2011-01-02 08:00:00,0.374680757522583,0.6596980690956116,-0.5695657730102539
2011-01-02 09:00:00,0.3293534219264984,0.32425785064697266,-0.19732719659805298
2011-01-02 10:00:00,0.265508234500885,0.1961173713207245,-0.08234853297472
2011-01-02 11:00:00,0.4100702702999115,0.16256818175315857,0.6881861090660095
2011-01-02 12:00:00,0.4251945912837982,0.1481054425239563,0.7475610971450806
2011-01-02 13:00:00,0.8312290906906128,0.5068126916885376,1.8948781490325928
2011-01-02 14:00:00,0.5884444713592529,0.4154105484485626,0.8974047899246216
2011-01-02 15:00:00,0.371493935585022,0.39187464118003845,0.04554162919521332
2011-01-02 16:00:00,1.4309321641921997,0.9042470455169678,2.7102444171905518
2011-01-02 17:00:00,0.7336361408233643,0.6674643754959106,1.0232478380203247
2011-01-02 18:00:00,1.697100281715393,1.0198628902435303,3.5758159160614014
2011-01-02 19:00:00,3.7558488845825195,1.984429955482483,8.559198379516602
2011-01-02 20:00:00,3.5942676067352295,1.8642483949661255,8.042892456054688
2011-01-02 21:00:00,0.32254162430763245,0.7722765803337097,-0.416471928358078
2011-01-02 22:00:00,0.3805336058139801,0.9079474210739136,-0.49943995475769043
2011-01-02 23:00:00,0.43523964285850525,1.1358143091201782,-0.6352229118347168
2011-01-03 00:00:00,0.3919695317745209,1.1284797191619873,-1.0606977939605713
2011-01-03 01:00:00,0.4849555194377899,1.049392580986023,-0.46549421548843384
2011-01-03 02:00:00,0.5530050992965698,1.0268529653549194,-0.4454282224178314
2011-01-03 03:00:00,0.5050697326660156,0.9249643087387085,-0.563043475151062
2011-01-03 04:00:00,0.49168768525123596,0.830569326877594,-0.5434951782226562
2011-01-03 05:00:00,0.5726025700569153,0.921011209487915,-1.5452731847763062
2011-01-03 06:00:00,0.3910466432571411,0.49467363953590393,-0.41407138109207153
2011-01-03 07:00:00,0.44722992181777954,0.3672628104686737,0.5507013201713562
2011-01-03 08:00:00,0.7441965937614441,0.5492338538169861,1.3735014200210571
2011-01-03 09:00:00,0.5892069339752197,0.4257450997829437,0.6958234906196594
2011-01-03 10:00:00,1.0519431829452515,0.5709506869316101,1.9953832626342773
2011-01-03 11:00:00,0.5073899030685425,0.2079750895500183,0.5008915066719055
2011-01-03 12:00:00,0.2842867970466614,0.20770731568336487,0.13954971730709076
2011-01-03 13:00:00,0.345401406288147,0.21046921610832214,0.1287263035774231
2011-01-03 14:00:00,0.31399035453796387,0.23415353894233704,-0.23873719573020935
2011-01-03 15:00:00,0.34828174114227295,0.28405675292015076,-0.21657127141952515
2011-01-03 16:00:00,0.3478139042854309,0.5036754608154297,-0.2952718734741211
2011-01-03 17:00:00,0.2730118930339813,0.6666910648345947,-0.3913024663925171
2011-01-03 18:00:00,0.17399784922599792,0.45324984192848206,-0.1967848241329193
2011-01-03 19:00:00,0.17776751518249512,0.6239907145500183,-0.3136955499649048
2011-01-03 20:00:00,0.278260201215744,0.6408029198646545,-0.2957950234413147
2011-01-03 21:00:00,0.3517610430717468,0.7392373085021973,-0.3831076920032501
2011-01-03 22:00:00,0.37281185388565063,0.9985869526863098,-0.589252233505249
2011-01-03 23:00:00,0.4270951449871063,1.1713980436325073,-0.6826534271240234
2011-01-04 00:00:00,0.4175701141357422,1.1067345142364502,-0.9039034247398376
2011-01-04 01:00:00,0.45411089062690735,1.0610002279281616,-0.7911120653152466
2011-01-04 02:00:00,0.5340151786804199,1.0090731382369995,-1.0713824033737183
2011-01-04 03:00:00,0.5199306607246399,0.9609071612358093,-0.5678110122680664
2011-01-04 04:00:00,0.5205782055854797,0.8766077160835266,-0.9062331318855286
2011-01-04 05:00:00,0.5508887767791748,0.7833914756774902,-0.5342682600021362
2011-01-04 06:00:00,0.3538725674152374,0.468335896730423,-0.43418750166893005
2011-01-04 07:00:00,0.461989164352417,0.3765753507614136,0.6667115688323975
2011-01-04 08:00:00,0.3977804481983185,0.37176600098609924,0.44471466541290283
2011-01-04 09:00:00,0.5958316326141357,0.42810511589050293,0.7193684577941895
2011-01-04 10:00:00,0.9734647274017334,0.49604037404060364,1.74801766872406
2011-01-04 11:00:00,0.4922166168689728,0.20077624917030334,0.518540620803833
2011-01-04 12:00:00,0.2682937979698181,0.20709970593452454,0.08363186568021774
2011-01-04 13:00:00,0.2777048647403717,0.24176037311553955,-0.12550264596939087
2011-01-04 14:00:00,0.3121836483478546,0.18796974420547485,-0.13498103618621826
2011-01-04 15:00:00,0.3911495804786682,0.4382675290107727,-0.39407315850257874
2011-01-04 16:00:00,0.36283549666404724,0.3768279254436493,-0.14437046647071838
2011-01-04 17:00:00,0.2527706027030945,0.5091045498847961,-0.22234100103378296
2011-01-04 18:00:00,0.1841094046831131,0.43447741866111755,-0.1626901924610138
2011-01-04 19:00:00,0.17185375094413757,0.6472171545028687,-0.34232163429260254
2011-01-04 20:00:00,0.23702314496040344,0.6975724697113037,-0.3611863851547241
2011-01-04 21:00:00,0.36629313230514526,0.7165343761444092,-0.3557942807674408
2011-01-04 22:00:00,0.3823619484901428,0.8982978463172913,-0.4910423159599304
2011-01-04 23:00:00,0.42948776483535767,1.1012938022613525,-0.6095971465110779
2011-01-05 00:00:00,0.3811798095703125,1.257311463356018,-1.3525938987731934
2011-01-05 01:00:00,0.391791433095932,1.0863271951675415,-1.3742367029190063
2011-01-05 02:00:00,0.44484958052635193,0.806678295135498,-0.9141334891319275
2011-01-05 03:00:00,0.5419090986251831,0.6881049275398254,0.28180113434791565
2011-01-05 04:00:00,0.4670010209083557,0.6370415091514587,-0.7769479751586914
2011-01-05 05:00:00,0.38844478130340576,0.6087807416915894,-0.8409438133239746
2011-01-05 06:00:00,0.44069164991378784,0.31471413373947144,0.4829389452934265
2011-01-05 07:00:00,2.7307960987091064,1.5953309535980225,6.639903545379639
2011-01-05 08:00:00,3.401488780975342,1.9952360391616821,8.104052543640137
2011-01-05 09:00:00,5.121486663818359,2.7365219593048096,12.418062210083008
2011-01-05 10:00:00,3.9790961742401123,2.101663112640381,9.591287612915039
2011-01-05 11:00:00,4.735476493835449,2.5173685550689697,12.017404556274414
2011-01-05 12:00:00,4.799833297729492,2.7030231952667236,12.344746589660645
2011-01-05 13:00:00,3.0204503536224365,1.717589259147644,7.416325092315674
2011-01-05 14:00:00,0.9901869893074036,0.7284049391746521,2.055873394012451
2011-01-05 15:00:00,0.699968159198761,0.6788145303726196,0.9909643530845642
2011-01-05 16:00:00,1.1393173933029175,0.9102067351341248,1.9022735357284546
2011-01-05 17:00:00,0.6002240777015686,0.7222818732261658,0.6770806312561035
2011-01-05 18:00:00,0.3133629858493805,0.43681424856185913,0.24457094073295593
2011-01-05 19:00:00,0.3989214301109314,0.40770259499549866,0.22961848974227905
2011-01-05 20:00:00,0.8310474753379822,0.5506548285484314,1.1123937368392944
2011-01-05 21:00:00,0.29560384154319763,0.5333071947097778,-0.0626920834183693
2011-01-05 22:00:00,0.32800549268722534,0.6223362684249878,-0.1392384171485901
2011-01-05 23:00:00,0.4287804663181305,0.9756937026977539,-0.403195321559906
2011-01-06 00:00:00,0.5596081018447876,1.932597279548645,-2.6396048069000244
2011-01-06 01:00:00,0.5379432439804077,1.6355372667312622,-2.3363349437713623
2011-01-06 02:00:00,0.8556476831436157,1.9078304767608643,-3.243265151977539
2011-01-06 03:00:00,1.0119341611862183,2.0213816165924072,-3.7051589488983154
2011-01-06 04:00:00,1.024326205253601,2.079486846923828,-3.8938751220703125
2011-01-06 05:00:00,0.9364838004112244,1.7280980348587036,-3.106247901916504
2011-01-06 06:00:00,0.7948123216629028,1.2753268480300903,-2.2171661853790283
2011-01-06 07:00:00,0.5979419946670532,1.0487008094787598,-1.4306933879852295
2011-01-06 08:00:00,0.4360872805118561,0.814913272857666,-0.8252010941505432
2011-01-06 09:00:00,0.33948948979377747,0.32467761635780334,-0.20154741406440735
2011-01-06 10:00:00,0.2938492000102997,0.21866947412490845,-0.10788773745298386
2011-01-06 11:00:00,0.27144351601600647,0.26593443751335144,-0.10516687482595444
2011-01-06 12:00:00,0.2956306040287018,0.29391658306121826,-0.16081133484840393
2011-01-06 13:00:00,0.24926157295703888,0.3156084418296814,-0.1561155617237091
2011-01-06 14:00:00,0.3242470920085907,0.3817598223686218,-0.3348064124584198
2011-01-06 15:00:00,0.3246890902519226,0.4369586408138275,-0.25797051191329956
2011-01-06 16:00:00,0.35523054003715515,0.509740948677063,-0.19791242480278015
2011-01-06 17:00:00,0.31931591033935547,0.5030151009559631,-0.11890590935945511
2011-01-06 18:00:00,0.21071332693099976,0.37061503529548645,-0.03852970898151398
2011-01-06 19:00:00,0.2887733280658722,0.32012349367141724,0.11235222220420837
2011-01-06 20:00:00,0.3236587643623352,0.40716350078582764,0.09666630625724792
2011-01-06 21:00:00,0.30439427495002747,0.5201637148857117,-0.09321584552526474
2011-01-06 22:00:00,0.3369225263595581,0.6574887037277222,-0.16684511303901672
2011-01-06 23:00:00,0.43849247694015503,0.8652058243751526,-0.31053102016448975
2011-01-07 00:00:00,0.4989813268184662,1.72795832157135,-2.324902057647705
2011-01-07 01:00:00,0.6215366721153259,1.7820481061935425,-2.7278435230255127
2011-01-07 02:00:00,0.8253260850906372,1.8339594602584839,-3.092149257659912
2011-01-07 03:00:00,1.004806399345398,1.9949969053268433,-3.7329163551330566
2011-01-07 04:00:00,1.0061759948730469,1.887385606765747,-3.5576119422912598
2011-01-07 05:00:00,0.8816469311714172,1.5923707485198975,-2.975945234298706
2011-01-07 06:00:00,0.7431167960166931,1.1681795120239258,-2.0593669414520264
2011-01-07 07:00:00,0.5726706385612488,0.9686410427093506,-1.2985892295837402
2011-01-07 08:00:00,0.37694597244262695,0.5180656909942627,-0.3880947232246399
2011-01-07 09:00:00,0.36487093567848206,0.2719406485557556,0.3350784182548523
2011-01-07 10:00:00,0.20605002343654633,0.13483282923698425,-0.03446626663208008
2011-01-07 11:00:00,0.15995007753372192,0.19179564714431763,-0.03065457195043564
2011-01-07 12:00:00,0.27851155400276184,0.1622624695301056,0.425114244222641
2011-01-07 13:00:00,0.39321625232696533,0.3042117655277252,0.6440557241439819
2011-01-07 14:00:00,0.61332768201828,0.5223826169967651,1.1519335508346558
2011-01-07 15:00:00,0.8095923662185669,0.7536765933036804,1.2510477304458618
2011-01-07 16:00:00,1.8219454288482666,1.3996655941009521,3.620009183883667
2011-01-07 17:00:00,2.672102212905884,1.7701139450073242,5.838654041290283
2011-01-07 18:00:00,2.294708490371704,1.5180552005767822,4.876983642578125
2011-01-07 19:00:00,3.1192221641540527,1.735543966293335,6.796753406524658
2011-01-07 20:00:00,2.53432297706604,1.3875857591629028,5.377753257751465
2011-01-07 21:00:00,0.5749209523200989,0.5660632848739624,0.6353728771209717
2011-01-07 22:00:00,0.30471673607826233,0.5794273018836975,-0.10597238689661026
2011-01-07 23:00:00,0.3928280472755432,0.7935572266578674,-0.2540813088417053
2011-01-08 00:00:00,0.6615970134735107,0.8996869325637817,1.1802384853363037
2011-01-08 01:00:00,0.40313130617141724,1.1407806873321533,-1.4419596195220947
2011-01-08 02:00:00,0.6594920754432678,1.4145638942718506,-2.3305840492248535
2011-01-08 03:00:00,0.883220911026001,1.5724341869354248,-2.930769205093384
2011-01-08 04:00:00,0.9105613827705383,1.5367356538772583,-2.968663454055786
2011-01-08 05:00:00,0.8770737051963806,1.4781805276870728,-2.7224514484405518
2011-01-08 06:00:00,0.644256591796875,0.9279400110244751,-1.6183732748031616
2011-01-08 07:00:00,0.5415745973587036,0.8136879801750183,-1.0558818578720093
2011-01-08 08:00:00,0.8279973268508911,0.6054511070251465,1.501092791557312
2011-01-08 09:00:00,2.410301446914673,1.2640297412872314,5.540654182434082
2011-01-08 10:00:00,1.0228776931762695,0.4814482629299164,2.4157838821411133
2011-01-08 11:00:00,0.6523996591567993,0.22978883981704712,1.490251898765564
2011-01-08 12:00:00,0.2776237428188324,0.18669220805168152,0.438882976770401
2011-01-08 13:00:00,1.0172803401947021,0.6375366449356079,2.5129003524780273
2011-01-08 14:00:00,2.671180009841919,1.6192883253097534,6.122672080993652
2011-01-08 15:00:00,2.467590093612671,1.5432504415512085,5.280838489532471
2011-01-08 16:00:00,3.9070215225219727,2.3531875610351562,8.9572172164917
2011-01-08 17:00:00,3.0721302032470703,1.9651073217391968,6.856351375579834
2011-01-08 18:00:00,2.6880135536193848,1.6562260389328003,5.817317485809326
